Age,Hours per day,While working,Instrumentalist,Composer,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Genre_Classical,Genre_Country,Genre_EDM,Genre_Folk,Genre_Gospel,Genre_Hip hop,Genre_Jazz,Genre_K pop,Genre_Latin,Genre_Lofi,Genre_Metal,Genre_Pop,Genre_R&B,Genre_Rap,Genre_Rock,Genre_Video game music,Stream_Apple Music,Stream_I do not use a streaming service.,Stream_Other streaming service,Stream_Pandora,Stream_Spotify,Stream_YouTube Music
0.189873417721519,0.10416666666666666,1,0,0,0,0,0.5454545454545454,1,0,0,1,1,2,1,0,3,3,1,2,3,2,2,2,7.0,6.0,5.0,4.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.10126582278481011,0.08333333333333333,1,1,0,1,1,0.44545454545454544,3,0,0,1,1,2,2,3,1,3,0,2,3,2,0,1,7.0,2.0,3.0,5.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.07594936708860758,0.08333333333333333,0,0,0,1,0,0.6590909090909091,0,2,1,2,1,1,0,1,0,2,0,3,1,1,3,1,10.0,3.5,5.0,10.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.11392405063291139,0.041666666666666664,1,0,0,1,1,0.42727272727272725,1,2,1,1,0,2,1,0,0,1,1,3,2,2,3,0,7.0,5.0,1.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.26582278481012656,0.16666666666666666,1,1,0,0,1,0.46818181818181814,3,0,1,0,1,2,1,0,2,0,2,1,0,2,2,0,6.0,8.0,9.0,5.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.20253164556962022,0.20833333333333331,1,0,0,0,0,0.5454545454545454,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,0,2.0,9.0,2.0,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.07594936708860758,0.08333333333333333,1,1,1,0,0,0.509090909090909,1,0,3,1,0,0,0,0,0,1,1,2,1,0,3,3,7.0,4.0,10.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.20253164556962022,0.08333333333333333,1,1,0,1,1,0.5454545454545454,3,1,1,3,0,1,0,0,0,2,2,1,0,1,3,3,7.0,5.0,6.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.08860759493670886,0.08333333333333333,1,0,0,1,1,0.5363636363636364,1,1,0,0,2,2,1,3,0,1,0,2,3,2,0,1,6.0,1.0,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.15189873417721517,0.041666666666666664,1,1,0,1,1,0.5454545454545454,2,2,1,3,0,0,0,1,1,0,3,1,0,0,3,3,3.0,6.0,1.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.12658227848101267,0.16666666666666666,1,0,0,1,1,0.5136363636363636,2,1,0,1,0,2,2,1,0,1,0,2,3,3,3,1,9.0,10.0,3.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.2531645569620253,0.041666666666666664,0,1,0,1,0,0.7363636363636363,2,2,1,2,0,1,0,0,0,0,2,2,0,1,3,0,8.0,5.0,8.0,9.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.20253164556962022,0.16666666666666666,1,0,0,0,0,0.5454545454545454,1,3,1,0,0,1,1,0,2,0,1,3,1,0,2,0,8.0,7.0,7.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.11392405063291139,0.20833333333333331,1,0,0,1,1,0.5045454545454545,2,1,0,2,1,1,2,1,1,1,3,2,1,1,3,2,9.0,9.0,9.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.1392405063291139,0.20833333333333331,1,0,0,1,0,0.38636363636363635,0,3,1,2,0,1,0,0,0,0,2,2,0,1,3,0,9.0,8.0,9.0,7.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.2911392405063291,0.29166666666666663,1,0,0,1,1,0.609090909090909,1,2,2,2,1,3,1,1,2,2,2,3,3,3,3,2,9.0,3.0,7.0,8.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.22784810126582278,0.08333333333333333,1,0,0,1,0,0.7818181818181817,0,1,1,1,0,2,0,1,0,2,1,2,3,1,3,1,10.0,8.0,6.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.189873417721519,0.125,1,0,0,1,1,0.8181818181818181,1,0,2,2,0,1,0,1,0,2,3,2,1,1,3,2,9.0,6.0,3.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.15189873417721517,0.08333333333333333,1,0,0,0,0,0.5454545454545454,1,0,1,1,1,1,1,0,0,1,0,3,1,1,2,2,7.0,7.0,8.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.11392405063291139,0.125,1,0,1,1,1,0.34545454545454546,2,0,2,2,0,0,0,0,0,1,1,1,1,0,3,1,9.0,10.0,4.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.430379746835443,0.125,1,0,0,1,1,0.5909090909090908,1,1,1,3,1,2,1,0,1,2,0,1,2,2,1,2,9.0,9.0,8.0,2.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.15189873417721517,0.125,1,0,0,0,0,0.5454545454545454,0,1,0,3,0,1,0,0,0,0,3,1,0,0,3,1,9.0,10.0,3.0,9.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.20253164556962022,0.20833333333333331,1,1,1,1,1,0.4954545454545454,2,1,3,1,1,1,2,2,0,1,3,2,2,1,2,2,10.0,9.0,8.0,8.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.16455696202531644,0.25,1,0,1,0,1,0.43636363636363634,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,6.0,5.0,6.0,8.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.08860759493670886,0.08333333333333333,0,0,0,0,1,0.6727272727272727,2,0,1,0,0,3,1,1,0,1,0,2,3,2,0,1,8.0,6.0,10.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.40506329113924044,0.08333333333333333,0,0,0,1,0,0.5454545454545454,2,1,2,1,0,2,0,0,0,0,3,2,2,2,3,1,8.0,3.0,6.0,4.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.2531645569620253,0.041666666666666664,0,1,0,1,0,0.5863636363636363,1,0,1,1,0,1,1,0,1,1,1,3,1,1,3,1,4.0,2.0,1.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.3164556962025316,0.041666666666666664,1,0,0,1,1,0.36818181818181817,2,1,2,1,0,2,1,1,0,0,0,3,1,1,2,1,2.0,1.0,1.0,1.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.12658227848101267,0.125,0,0,0,1,0,0.6181818181818182,0,3,0,0,0,0,0,0,0,0,3,3,0,2,3,1,10.0,10.0,7.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.10126582278481011,0.125,1,0,0,1,1,0.7045454545454545,1,0,0,2,0,3,2,0,2,2,0,3,1,3,3,3,8.0,9.0,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.1392405063291139,0.041666666666666664,0,0,0,0,1,0.5454545454545454,0,0,2,0,0,1,0,2,2,1,0,3,2,1,2,1,4.0,9.0,6.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.11392405063291139,0.25,1,0,0,1,1,0.23636363636363636,0,0,1,3,0,1,1,0,3,1,2,3,1,2,3,1,4.0,2.0,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.34177215189873417,0.16666666666666666,1,0,0,1,0,0.44090909090909086,1,2,2,2,0,3,1,0,0,2,2,2,3,3,3,0,9.0,2.0,7.0,7.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.26582278481012656,0.08333333333333333,1,0,0,1,1,0.41818181818181815,2,1,1,2,0,2,1,1,2,3,3,2,2,2,3,3,8.0,6.0,7.0,5.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.24050632911392406,0.08333333333333333,1,1,0,1,1,0.45454545454545453,0,2,1,3,2,1,1,1,1,1,2,1,3,1,3,1,6.0,5.0,4.0,2.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.12658227848101267,0.125,1,0,0,1,1,0.5454545454545454,2,1,1,3,0,1,2,0,0,2,2,3,1,1,3,2,8.0,5.0,2.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.3291139240506329,0.3333333333333333,1,1,1,0,1,0.65,2,1,2,1,0,1,1,0,0,0,3,1,0,1,2,3,7.0,6.0,6.0,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0.10126582278481011,0.125,1,1,0,1,0,0.5363636363636364,2,0,0,1,0,0,2,0,0,1,1,2,0,0,3,1,10.0,2.0,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.10126582278481011,0.08333333333333333,1,0,0,1,1,0.5909090909090908,1,0,2,0,0,0,0,3,0,0,1,2,0,0,1,0,6.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.189873417721519,0.29166666666666663,1,0,0,0,1,0.5454545454545454,0,2,3,1,1,2,0,3,1,1,1,3,2,2,1,2,2.0,0.0,1.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.10126582278481011,0.5,1,0,0,1,1,0.5727272727272728,0,0,0,0,0,2,0,3,2,0,1,3,2,2,1,0,3.0,7.0,5.0,2.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.26582278481012656,0.375,1,0,0,1,1,0.7181818181818181,1,1,1,2,0,0,1,1,1,3,2,3,0,1,2,2,9.0,0.0,2.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.08860759493670886,0.08333333333333333,1,0,0,1,1,0.7272727272727273,1,1,1,1,1,2,2,2,0,0,1,3,1,2,2,0,5.0,4.0,1.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.1392405063291139,0.041666666666666664,1,0,0,0,1,0.5454545454545454,0,1,0,3,0,1,2,0,0,1,1,1,0,0,2,3,8.0,4.0,0.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.2531645569620253,0.041666666666666664,0,0,0,0,0,0.5409090909090909,0,3,0,0,0,2,0,0,0,0,0,3,1,2,2,1,8.0,10.0,2.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.379746835443038,0.08333333333333333,1,0,0,1,1,0.5454545454545454,2,0,2,1,0,1,1,0,0,1,3,1,1,1,3,0,3.0,6.0,2.0,1.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.6835443037974683,0.16666666666666666,1,0,0,0,0,0.9090909090909091,2,1,2,1,0,1,2,1,1,0,1,2,1,1,2,1,4.0,4.0,2.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0.050632911392405056,0.08333333333333333,1,1,0,1,1,0.6181818181818182,1,0,0,2,0,2,1,0,0,0,2,3,1,2,3,1,7.0,5.0,2.0,6.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.20253164556962022,0.25,1,0,0,1,0,0.4727272727272727,2,0,0,1,0,1,2,0,0,0,1,2,0,1,3,0,3.0,2.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.3164556962025316,0.16666666666666666,1,1,1,1,1,0.40909090909090906,1,3,1,2,1,3,2,1,2,2,2,2,1,2,3,0,9.0,9.0,5.0,1.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.2911392405063291,0.041666666666666664,0,0,0,0,0,0.5454545454545454,0,0,0,0,0,2,0,0,1,0,0,2,1,1,3,0,3.0,10.0,4.0,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0.2531645569620253,0.25,1,0,0,1,1,0.40454545454545454,2,1,0,3,1,0,1,0,0,2,2,1,0,0,3,0,9.0,0.0,5.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.26582278481012656,0.08333333333333333,0,1,0,1,1,0.4318181818181818,2,2,2,1,0,1,0,0,0,1,3,3,1,2,3,2,7.0,6.0,6.0,5.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.2151898734177215,0.20833333333333331,1,0,1,1,1,0.6363636363636364,1,0,2,3,2,1,1,2,2,3,2,3,2,0,3,3,0.0,9.0,4.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5443037974683544,0.0625,0,0,0,1,1,0.41818181818181815,1,0,3,2,0,2,0,1,2,0,0,3,1,2,2,0,2.0,2.0,2.0,1.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.16455696202531644,0.20833333333333331,1,1,1,1,1,0.5454545454545454,2,1,0,1,0,0,1,0,0,0,3,1,0,0,3,0,6.0,9.0,2.0,1.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.189873417721519,0.08333333333333333,1,0,1,1,0,0.5818181818181818,1,1,3,1,0,2,2,2,0,1,3,3,1,2,3,1,6.0,4.0,1.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.07594936708860758,0.16666666666666666,1,1,0,1,1,0.6363636363636364,3,1,1,2,1,3,2,3,2,3,3,3,2,1,2,1,8.0,9.0,4.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.10126582278481011,0.08333333333333333,1,1,1,1,0,0.5454545454545454,0,0,1,1,0,1,0,0,0,1,0,1,0,1,3,0,6.0,7.0,4.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.24050632911392406,0.20833333333333331,1,1,1,1,1,0.5454545454545454,3,0,0,1,0,0,1,0,0,0,1,2,1,0,2,0,7.0,2.0,2.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.26582278481012656,0.25,1,0,0,1,1,0.6181818181818182,1,1,3,1,0,2,0,0,0,1,1,2,2,2,2,2,8.0,6.0,5.0,6.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.26582278481012656,0.041666666666666664,0,0,0,0,1,0.6,2,1,0,0,0,1,0,0,2,0,2,1,1,1,3,2,3.0,10.0,0.0,0.0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.35443037974683544,0.25,1,1,0,1,1,0.48636363636363633,3,2,2,2,2,3,3,1,2,2,1,3,3,3,2,0,9.0,4.0,9.0,7.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.08860759493670886,0.16666666666666666,0,1,0,1,1,0.6136363636363636,3,0,0,0,0,3,3,1,3,2,2,1,2,1,0,1,7.0,9.0,2.0,8.0,-1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.189873417721519,0.08333333333333333,0,0,0,0,1,0.7772727272727272,0,2,3,1,0,0,0,0,0,0,1,2,0,0,3,1,10.0,3.0,1.0,4.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.12658227848101267,0.08333333333333333,0,1,1,0,1,1.0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,2,1,0.0,0.0,0.0,1.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.0632911392405063,0.08333333333333333,1,0,0,0,0,0.7772727272727272,0,0,3,0,0,2,0,0,0,0,0,1,1,2,0,1,9.0,6.0,1.0,7.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.07594936708860758,0.16666666666666666,1,0,1,1,0,0.38636363636363635,1,1,3,1,0,1,1,0,0,3,1,2,0,1,1,3,7.0,1.0,3.0,5.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.12658227848101267,0.08333333333333333,1,1,0,0,1,0.7909090909090909,2,0,3,0,0,2,0,2,0,0,0,2,0,0,2,2,9.0,7.0,5.0,7.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.16455696202531644,0.25,1,0,0,1,1,0.39545454545454545,0,0,2,2,0,1,0,2,2,0,0,3,3,2,1,0,3.0,1.0,2.0,7.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.15189873417721517,0.125,1,0,0,1,1,0.35,1,0,2,1,0,3,1,0,2,1,2,3,2,3,2,1,6.0,6.0,8.0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.0632911392405063,0.20833333333333331,1,0,0,1,1,0.5727272727272728,1,0,3,1,0,0,0,0,0,2,1,3,0,0,3,2,10.0,6.0,0.0,4.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0.08860759493670886,0.020833333333333332,1,1,0,0,1,0.6181818181818182,1,2,2,0,0,0,1,0,0,0,1,2,1,1,2,3,6.0,3.0,1.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0.15189873417721517,0.041666666666666664,1,0,0,1,1,0.36363636363636365,1,0,1,2,0,1,0,0,0,2,0,1,0,0,1,3,3.0,3.0,0.0,7.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.1392405063291139,0.41666666666666663,1,0,0,1,1,0.41818181818181815,0,1,1,0,0,3,0,1,0,0,3,2,2,3,3,2,9.0,10.0,2.0,2.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.11392405063291139,0.08333333333333333,1,0,0,0,1,0.5454545454545454,1,0,2,1,0,1,2,2,2,2,0,3,3,2,3,3,7.0,5.0,0.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.27848101265822783,0.020833333333333332,0,0,0,1,0,0.5454545454545454,3,0,2,1,0,0,1,0,0,0,2,1,0,0,3,1,3.0,0.0,4.0,4.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.3037974683544304,0.041666666666666664,0,0,0,0,1,0.6272727272727272,1,0,0,2,0,1,0,0,1,0,0,1,0,2,3,0,9.0,9.0,6.0,4.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.10126582278481011,0.08333333333333333,1,1,0,1,1,0.6818181818181818,2,0,1,0,0,0,0,0,0,0,3,1,0,1,3,2,5.0,7.0,7.0,2.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.1392405063291139,0.125,1,0,0,1,0,0.4909090909090909,1,3,0,2,1,1,0,0,0,0,1,2,0,0,3,2,0.0,8.0,0.0,5.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.12658227848101267,0.125,0,0,0,1,1,0.5409090909090909,1,3,1,2,0,2,1,2,0,0,0,3,3,1,2,0,8.0,4.0,3.0,4.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.11392405063291139,0.08333333333333333,1,0,0,1,0,0.5681818181818181,1,3,1,2,1,0,0,0,1,1,2,1,0,0,2,0,7.0,2.0,0.0,7.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.189873417721519,0.041666666666666664,0,0,0,0,1,0.5454545454545454,1,0,0,1,0,1,1,0,0,1,1,3,1,1,3,3,9.0,9.0,6.0,9.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.26582278481012656,0.3333333333333333,1,1,0,1,1,0.5454545454545454,3,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,5.0,7.0,5.0,4.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.1392405063291139,0.041666666666666664,1,1,0,1,1,0.38636363636363635,3,1,1,2,0,1,0,2,0,1,3,3,2,3,2,3,5.0,1.0,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.26582278481012656,0.041666666666666664,0,0,1,1,1,0.5136363636363636,3,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,4.0,1.0,3.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.12658227848101267,0.041666666666666664,0,0,0,1,0,0.3909090909090909,1,0,0,1,0,0,0,0,0,1,1,3,0,0,2,0,3.0,5.0,3.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.11392405063291139,0.20833333333333331,1,1,0,1,0,0.6409090909090909,2,1,0,0,0,1,2,0,0,0,3,2,2,1,3,0,2.0,2.0,0.0,6.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.11392405063291139,0.20833333333333331,1,0,0,1,1,0.44090909090909086,1,0,3,2,0,2,1,0,2,3,3,1,0,3,2,1,0.0,1.0,3.0,5.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.16455696202531644,0.16666666666666666,1,0,0,1,1,0.5454545454545454,1,2,2,0,0,2,0,1,0,2,3,3,3,3,3,1,7.0,8.0,6.0,2.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.17721518987341772,0.3333333333333333,1,0,1,1,0,0.5454545454545454,2,1,3,1,1,3,3,1,1,3,3,1,1,2,3,3,6.0,4.0,8.0,8.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0.12658227848101267,0.029166666666666664,0,0,0,0,0,0.6545454545454545,1,0,0,0,0,0,0,0,0,2,1,3,1,0,3,1,5.0,6.0,8.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0.0632911392405063,0.125,0,0,0,0,0,0.3818181818181818,1,1,2,1,1,2,1,0,0,3,1,3,0,0,3,3,6.0,6.0,2.0,6.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.08860759493670886,0.29166666666666663,1,0,0,0,1,0.3818181818181818,0,0,1,0,1,3,0,0,0,1,1,1,1,3,1,1,8.0,9.0,3.0,4.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.12658227848101267,0.0625,0,1,1,0,1,0.2727272727272727,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,8.0,4.0,3.0,3.0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0.050632911392405056,0.16666666666666666,1,1,1,1,1,0.36818181818181817,2,0,2,1,0,1,2,2,0,3,0,2,1,1,0,3,8.0,6.0,5.0,7.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.17721518987341772,0.16666666666666666,1,0,0,1,1,0.6818181818181818,2,1,0,1,1,1,0,0,0,0,3,2,1,1,3,0,8.0,8.0,7.0,7.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.050632911392405056,0.41666666666666663,1,0,1,0,0,0.4318181818181818,1,0,2,0,0,2,1,0,0,3,2,0,0,2,1,3,5.0,2.0,5.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0.16455696202531644,0.08333333333333333,1,1,1,1,0,0.6272727272727272,3,0,1,1,0,2,2,0,1,1,1,2,2,2,3,2,6.0,8.0,4.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.22784810126582278,0.08333333333333333,1,0,0,0,0,0.5454545454545454,1,0,0,1,0,0,2,1,0,2,1,2,1,0,3,1,7.0,5.0,2.0,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.15189873417721517,0.25,1,0,0,1,1,0.6363636363636364,2,1,3,1,1,1,3,2,0,2,2,2,2,1,3,2,8.0,8.0,7.0,1.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.189873417721519,0.020833333333333332,1,1,0,1,1,0.6318181818181818,1,0,3,0,0,1,0,1,0,0,1,2,1,1,3,2,10.0,2.0,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.2151898734177215,0.08333333333333333,1,1,1,1,1,0.45454545454545453,2,1,3,0,0,2,3,3,2,2,2,3,3,1,2,2,8.0,7.0,7.0,5.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.10126582278481011,0.20833333333333331,1,0,0,1,1,0.5454545454545454,1,0,1,1,0,1,0,1,0,1,2,3,1,2,3,3,8.0,8.0,8.0,6.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
